Year,Month,County,Registration type,Engine type,Car registration count
2012,May,Wexford,New Irish Registrations,Non electric,190
2012,June,Wexford,New Irish Registrations,Non electric,97
2012,July,Wexford,New Irish Registrations,Non electric,63
2012,August,Wexford,New Irish Registrations,Non electric,53
2012,September,Wexford,New Irish Registrations,Non electric,35
2012,October,Wexford,New Irish Registrations,Non electric,29
2012,November,Wexford,New Irish Registrations,Non electric,16
2012,December,Wexford,New Irish Registrations,Non electric,2
2012,January,Wexford,New Imports,Non electric,1
2012,February,Wexford,New Imports,Non electric,3
2012,March,Wexford,New Imports,Non electric,5
2012,April,Wexford,New Imports,Non electric,1
2012,May,Wexford,New Imports,Non electric,2
2012,July,Wexford,New Imports,Non electric,1
2012,January,Wexford,Used Imports,Non electric,115
2012,February,Wexford,Used Imports,Non electric,118
2012,March,Wexford,Used Imports,Non electric,91
2012,April,Wexford,Used Imports,Non electric,90
2012,May,Wexford,Used Imports,Non electric,112
2012,June,Wexford,Used Imports,Non electric,81
2012,July,Wexford,Used Imports,Non electric,87
2012,August,Wexford,Used Imports,Non electric,98
2012,September,Wexford,Used Imports,Non electric,95
2012,October,Wexford,Used Imports,Non electric,102
2012,November,Wexford,Used Imports,Non electric,136
2012,December,Wexford,Used Imports,Non electric,94
2012,January,Wexford,New Irish Registrations,Hybrid,4
2012,February,Wexford,New Irish Registrations,Hybrid,4
2012,March,Wexford,New Irish Registrations,Hybrid,3
2012,April,Wexford,New Irish Registrations,Hybrid,1
2012,June,Wexford,New Irish Registrations,Hybrid,4
2012,July,Wexford,New Irish Registrations,Hybrid,1
2012,June,Wexford,Used Imports,Hybrid,1
2012,July,Wexford,Used Imports,Hybrid,1
2012,August,Wexford,Used Imports,Hybrid,1
2012,January,Cork,New Irish Registrations,Non electric,"2,851"
2012,February,Cork,New Irish Registrations,Non electric,"1,386"
2012,March,Cork,New Irish Registrations,Non electric,"1,293"
2012,April,Cork,New Irish Registrations,Non electric,818
2012,May,Cork,New Irish Registrations,Non electric,738
2012,June,Cork,New Irish Registrations,Non electric,757
2012,July,Cork,New Irish Registrations,Non electric,551
2012,August,Cork,New Irish Registrations,Non electric,371
2012,September,Cork,New Irish Registrations,Non electric,320
2012,October,Cork,New Irish Registrations,Non electric,164
2012,November,Cork,New Irish Registrations,Non electric,82
2012,December,Cork,New Irish Registrations,Non electric,29
2012,January,Cork,New Imports,Non electric,4
2012,February,Cork,New Imports,Non electric,3
2012,March,Cork,New Imports,Non electric,8
2012,April,Cork,New Imports,Non electric,10
2012,July,Cork,New Imports,Non electric,1
2012,January,Cork,Used Imports,Non electric,327
2012,February,Cork,Used Imports,Non electric,364
2012,March,Cork,Used Imports,Non electric,367
2012,April,Cork,Used Imports,Non electric,324
2012,May,Cork,Used Imports,Non electric,325
2012,June,Cork,Used Imports,Non electric,290
2012,July,Cork,Used Imports,Non electric,308
2012,August,Cork,Used Imports,Non electric,308
2012,September,Cork,Used Imports,Non electric,255
2012,October,Cork,Used Imports,Non electric,327
2012,November,Cork,Used Imports,Non electric,350
2012,December,Cork,Used Imports,Non electric,339
2012,February,Cork,New Irish Registrations,Electric,1
2012,March,Cork,New Irish Registrations,Electric,1
2012,May,Cork,New Irish Registrations,Electric,1
2012,June,Cork,New Irish Registrations,Electric,1
2012,July,Cork,New Irish Registrations,Electric,7
2012,September,Cork,New Irish Registrations,Electric,1
2012,November,Cork,Used Imports,Electric,1
2012,January,Cork,New Irish Registrations,Hybrid,30
2012,February,Cork,New Irish Registrations,Hybrid,10
2012,March,Cork,New Irish Registrations,Hybrid,4
2012,April,Cork,New Irish Registrations,Hybrid,6
2012,May,Cork,New Irish Registrations,Hybrid,4
2012,June,Cork,New Irish Registrations,Hybrid,8
2012,July,Cork,New Irish Registrations,Hybrid,5
2012,August,Cork,New Irish Registrations,Hybrid,4
2012,October,Cork,New Irish Registrations,Hybrid,2
2012,November,Cork,New Irish Registrations,Hybrid,3
2012,December,Cork,New Irish Registrations,Hybrid,1
2012,January,Cork,Used Imports,Hybrid,2
2012,February,Cork,Used Imports,Hybrid,3
2012,March,Cork,Used Imports,Hybrid,6
2012,April,Cork,Used Imports,Hybrid,4
2012,May,Cork,Used Imports,Hybrid,3
2012,June,Cork,Used Imports,Hybrid,1
2012,July,Cork,Used Imports,Hybrid,2
2012,August,Cork,Used Imports,Hybrid,3
2012,September,Cork,Used Imports,Hybrid,2
2012,October,Cork,Used Imports,Hybrid,3
2012,December,Cork,Used Imports,Hybrid,2
2012,January,Clare,New Irish Registrations,Non electric,543
2012,February,Clare,New Irish Registrations,Non electric,220
2012,March,Clare,New Irish Registrations,Non electric,258
2012,April,Clare,New Irish Registrations,Non electric,105
2012,May,Clare,New Irish Registrations,Non electric,139
2012,June,Clare,New Irish Registrations,Non electric,100
2012,July,Clare,New Irish Registrations,Non electric,67
2012,August,Clare,New Irish Registrations,Non electric,50
2012,September,Clare,New Irish Registrations,Non electric,45
2012,October,Clare,New Irish Registrations,Non electric,16
2012,November,Clare,New Irish Registrations,Non electric,10
2012,December,Clare,New Irish Registrations,Non electric,4
2012,January,Clare,New Imports,Non electric,2
2012,February,Clare,New Imports,Non electric,3
2012,March,Clare,New Imports,Non electric,1
2012,May,Clare,New Imports,Non electric,1
2012,January,Clare,Used Imports,Non electric,89
2012,February,Clare,Used Imports,Non electric,110
2012,March,Clare,Used Imports,Non electric,93
2012,April,Clare,Used Imports,Non electric,89
2012,May,Clare,Used Imports,Non electric,108
2012,June,Clare,Used Imports,Non electric,87
2012,July,Clare,Used Imports,Non electric,86
2012,August,Clare,Used Imports,Non electric,90
2012,September,Clare,Used Imports,Non electric,99
2012,October,Clare,Used Imports,Non electric,87
2012,November,Clare,Used Imports,Non electric,86
2012,December,Clare,Used Imports,Non electric,69
2012,April,Clare,New Irish Registrations,Electric,1
2012,June,Clare,New Irish Registrations,Electric,1
2012,August,Clare,New Irish Registrations,Electric,1
2012,January,Clare,New Irish Registrations,Hybrid,6
2012,February,Clare,New Irish Registrations,Hybrid,1
2012,March,Clare,New Irish Registrations,Hybrid,1
2012,April,Clare,New Irish Registrations,Hybrid,1
2012,August,Clare,New Irish Registrations,Hybrid,1
2012,February,Clare,Used Imports,Hybrid,2
2012,August,Clare,Used Imports,Hybrid,1
2012,September,Clare,Used Imports,Hybrid,1
2012,October,Clare,Used Imports,Hybrid,1
2012,January,Kerry,New Irish Registrations,Non electric,537
2012,February,Kerry,New Irish Registrations,Non electric,231
2012,March,Kerry,New Irish Registrations,Non electric,287
2012,April,Kerry,New Irish Registrations,Non electric,143
2012,May,Kerry,New Irish Registrations,Non electric,135
2012,June,Kerry,New Irish Registrations,Non electric,125
2012,July,Kerry,New Irish Registrations,Non electric,91
2012,August,Kerry,New Irish Registrations,Non electric,60
2012,September,Kerry,New Irish Registrations,Non electric,54
2012,October,Kerry,New Irish Registrations,Non electric,25
2012,November,Kerry,New Irish Registrations,Non electric,18
2012,December,Kerry,New Irish Registrations,Non electric,6
2012,January,Kerry,New Imports,Non electric,7
2012,February,Kerry,New Imports,Non electric,1
2012,March,Kerry,New Imports,Non electric,1
2012,April,Kerry,New Imports,Non electric,1
2012,May,Kerry,New Imports,Non electric,2
2012,September,Kerry,New Imports,Non electric,1
2012,November,Kerry,New Imports,Non electric,1
2012,January,Kerry,Used Imports,Non electric,76
2012,February,Kerry,Used Imports,Non electric,106
2012,March,Kerry,Used Imports,Non electric,119
2012,April,Kerry,Used Imports,Non electric,106
2012,May,Kerry,Used Imports,Non electric,90
2012,June,Kerry,Used Imports,Non electric,84
2012,July,Kerry,Used Imports,Non electric,102
2012,August,Kerry,Used Imports,Non electric,90
2012,September,Kerry,Used Imports,Non electric,89
2012,October,Kerry,Used Imports,Non electric,90
2012,November,Kerry,Used Imports,Non electric,87
2012,December,Kerry,Used Imports,Non electric,77
2012,June,Kerry,New Irish Registrations,Electric,2
2012,January,Kerry,New Irish Registrations,Hybrid,6
2012,February,Kerry,New Irish Registrations,Hybrid,1
2012,March,Kerry,New Irish Registrations,Hybrid,1
2012,June,Kerry,New Irish Registrations,Hybrid,1
2012,July,Kerry,New Irish Registrations,Hybrid,1
2012,August,Kerry,New Irish Registrations,Hybrid,1
2012,September,Kerry,New Irish Registrations,Hybrid,1
2012,August,Kerry,Used Imports,Hybrid,2
2012,September,Kerry,Used Imports,Hybrid,1
2012,October,Kerry,Used Imports,Hybrid,1
2012,January,Limerick,New Irish Registrations,Non electric,859
2012,February,Limerick,New Irish Registrations,Non electric,444
2012,March,Limerick,New Irish Registrations,Non electric,379
2012,April,Limerick,New Irish Registrations,Non electric,228
2012,May,Limerick,New Irish Registrations,Non electric,240
2012,June,Limerick,New Irish Registrations,Non electric,222
2012,July,Limerick,New Irish Registrations,Non electric,142
2012,August,Limerick,New Irish Registrations,Non electric,74
2012,September,Limerick,New Irish Registrations,Non electric,65
2012,October,Limerick,New Irish Registrations,Non electric,39
2012,November,Limerick,New Irish Registrations,Non electric,15
2012,December,Limerick,New Irish Registrations,Non electric,4
2012,February,Limerick,New Imports,Non electric,2
2012,March,Limerick,New Imports,Non electric,1
2012,April,Limerick,New Imports,Non electric,1
2012,June,Limerick,New Imports,Non electric,1
2012,August,Limerick,New Imports,Non electric,1
2012,January,Limerick,Used Imports,Non electric,91
2012,February,Limerick,Used Imports,Non electric,119
2012,March,Limerick,Used Imports,Non electric,94
2012,April,Limerick,Used Imports,Non electric,107
2012,May,Limerick,Used Imports,Non electric,104
2012,June,Limerick,Used Imports,Non electric,74
2012,July,Limerick,Used Imports,Non electric,84
2012,August,Limerick,Used Imports,Non electric,71
2012,September,Limerick,Used Imports,Non electric,85
2012,October,Limerick,Used Imports,Non electric,74
2012,November,Limerick,Used Imports,Non electric,101
2012,December,Limerick,Used Imports,Non electric,72
2012,January,Limerick,New Irish Registrations,Electric,1
2012,February,Limerick,New Irish Registrations,Electric,1
2012,May,Limerick,New Irish Registrations,Electric,2
2012,June,Limerick,New Irish Registrations,Electric,1
2012,July,Limerick,New Irish Registrations,Electric,5
2012,January,Limerick,New Irish Registrations,Hybrid,5
2012,February,Limerick,New Irish Registrations,Hybrid,1
2012,March,Limerick,New Irish Registrations,Hybrid,1
2012,June,Limerick,New Irish Registrations,Hybrid,2
2012,August,Limerick,New Irish Registrations,Hybrid,1
2012,January,Limerick,Used Imports,Hybrid,1
2012,February,Limerick,Used Imports,Hybrid,1
2012,August,Limerick,Used Imports,Hybrid,1
2012,October,Limerick,Used Imports,Hybrid,2
2012,December,Limerick,Used Imports,Hybrid,1
2012,January,Tipperary,New Irish Registrations,Non electric,788
2012,February,Tipperary,New Irish Registrations,Non electric,400
2012,March,Tipperary,New Irish Registrations,Non electric,395
2012,April,Tipperary,New Irish Registrations,Non electric,161
2012,May,Tipperary,New Irish Registrations,Non electric,243
2012,June,Tipperary,New Irish Registrations,Non electric,143
2012,July,Tipperary,New Irish Registrations,Non electric,94
2012,August,Tipperary,New Irish Registrations,Non electric,83
2012,September,Tipperary,New Irish Registrations,Non electric,52
2012,October,Tipperary,New Irish Registrations,Non electric,32
2012,November,Tipperary,New Irish Registrations,Non electric,14
2012,December,Tipperary,New Irish Registrations,Non electric,8
2012,February,Tipperary,New Imports,Non electric,2
2012,March,Tipperary,New Imports,Non electric,1
2012,April,Tipperary,New Imports,Non electric,2
2012,May,Tipperary,New Imports,Non electric,1
2012,June,Tipperary,New Imports,Non electric,1
2012,July,Tipperary,New Imports,Non electric,1
2012,January,Tipperary,Used Imports,Non electric,116
2012,February,Tipperary,Used Imports,Non electric,124
2012,March,Tipperary,Used Imports,Non electric,127
2012,April,Tipperary,Used Imports,Non electric,109
2012,May,Tipperary,Used Imports,Non electric,113
2012,June,Tipperary,Used Imports,Non electric,80
2012,July,Tipperary,Used Imports,Non electric,103
2012,August,Tipperary,Used Imports,Non electric,103
2012,September,Tipperary,Used Imports,Non electric,97
2012,October,Tipperary,Used Imports,Non electric,97
2012,November,Tipperary,Used Imports,Non electric,106
2012,December,Tipperary,Used Imports,Non electric,129
2012,June,Tipperary,New Irish Registrations,Electric,1
2012,January,Tipperary,New Irish Registrations,Hybrid,5
2012,February,Tipperary,New Irish Registrations,Hybrid,4
2012,March,Tipperary,New Irish Registrations,Hybrid,2
2012,April,Tipperary,New Irish Registrations,Hybrid,2
2012,May,Tipperary,New Irish Registrations,Hybrid,1
2012,July,Tipperary,New Irish Registrations,Hybrid,1
2012,August,Tipperary,New Irish Registrations,Hybrid,1
2012,September,Tipperary,New Irish Registrations,Hybrid,1
2012,February,Tipperary,Used Imports,Hybrid,1
2012,November,Tipperary,Used Imports,Hybrid,1
2012,January,Waterford,New Irish Registrations,Non electric,513
2012,February,Waterford,New Irish Registrations,Non electric,260
2012,March,Waterford,New Irish Registrations,Non electric,420
2012,April,Waterford,New Irish Registrations,Non electric,204
2012,May,Waterford,New Irish Registrations,Non electric,130
2012,June,Waterford,New Irish Registrations,Non electric,165
2012,July,Waterford,New Irish Registrations,Non electric,75
2012,August,Waterford,New Irish Registrations,Non electric,66
2012,September,Waterford,New Irish Registrations,Non electric,34
2012,October,Waterford,New Irish Registrations,Non electric,34
2012,November,Waterford,New Irish Registrations,Non electric,20
2012,December,Waterford,New Irish Registrations,Non electric,10
2012,January,Waterford,New Imports,Non electric,7
2012,February,Waterford,New Imports,Non electric,8
2012,March,Waterford,New Imports,Non electric,9
2012,April,Waterford,New Imports,Non electric,4
2012,January,Waterford,Used Imports,Non electric,52
2012,February,Waterford,Used Imports,Non electric,61
2012,March,Waterford,Used Imports,Non electric,67
2012,April,Waterford,Used Imports,Non electric,61
2012,May,Waterford,Used Imports,Non electric,56
2012,June,Waterford,Used Imports,Non electric,42
2012,July,Waterford,Used Imports,Non electric,63
2012,August,Waterford,Used Imports,Non electric,49
2012,September,Waterford,Used Imports,Non electric,47
2012,October,Waterford,Used Imports,Non electric,63
2012,November,Waterford,Used Imports,Non electric,36
2012,December,Waterford,Used Imports,Non electric,41
2012,August,Waterford,New Irish Registrations,Electric,1
2012,September,Waterford,New Irish Registrations,Electric,2
2012,January,Waterford,New Irish Registrations,Hybrid,4
2012,February,Waterford,New Irish Registrations,Hybrid,1
2012,March,Waterford,New Irish Registrations,Hybrid,2
2012,April,Waterford,New Irish Registrations,Hybrid,1
2012,July,Waterford,New Irish Registrations,Hybrid,1
2012,August,Waterford,New Irish Registrations,Hybrid,1
2012,November,Waterford,New Irish Registrations,Hybrid,1
2012,November,Waterford,Used Imports,Hybrid,1
2012,January,Cavan,New Irish Registrations,Non electric,254
2012,February,Cavan,New Irish Registrations,Non electric,144
2012,March,Cavan,New Irish Registrations,Non electric,128
2012,April,Cavan,New Irish Registrations,Non electric,68
2012,May,Cavan,New Irish Registrations,Non electric,46
2012,June,Cavan,New Irish Registrations,Non electric,55
2012,July,Cavan,New Irish Registrations,Non electric,39
2012,August,Cavan,New Irish Registrations,Non electric,31
2012,September,Cavan,New Irish Registrations,Non electric,15
2012,October,Cavan,New Irish Registrations,Non electric,13
2012,November,Cavan,New Irish Registrations,Non electric,11
2012,December,Cavan,New Irish Registrations,Non electric,1
2012,January,Cavan,New Imports,Non electric,2
2012,February,Cavan,New Imports,Non electric,3
2012,March,Cavan,New Imports,Non electric,1
2012,April,Cavan,New Imports,Non electric,1
2012,June,Cavan,New Imports,Non electric,1
2012,January,Cavan,Used Imports,Non electric,85
2012,February,Cavan,Used Imports,Non electric,93
2012,March,Cavan,Used Imports,Non electric,92
2012,April,Cavan,Used Imports,Non electric,76
2012,May,Cavan,Used Imports,Non electric,76
2012,June,Cavan,Used Imports,Non electric,72
2012,July,Cavan,Used Imports,Non electric,81
2012,August,Cavan,Used Imports,Non electric,59
2012,September,Cavan,Used Imports,Non electric,83
2012,October,Cavan,Used Imports,Non electric,80
2012,November,Cavan,Used Imports,Non electric,62
2012,December,Cavan,Used Imports,Non electric,63
2012,June,Cavan,New Irish Registrations,Electric,1
2012,January,Cavan,New Irish Registrations,Hybrid,1
2012,March,Cavan,New Irish Registrations,Hybrid,1
2012,June,Cavan,New Irish Registrations,Hybrid,1
2012,January,Cavan,Used Imports,Hybrid,1
2012,September,Cavan,Used Imports,Hybrid,1
2012,November,Cavan,Used Imports,Hybrid,1
2012,January,Donegal,New Irish Registrations,Non electric,523
2012,February,Donegal,New Irish Registrations,Non electric,279
2012,March,Donegal,New Irish Registrations,Non electric,285
2012,April,Donegal,New Irish Registrations,Non electric,149
2012,May,Donegal,New Irish Registrations,Non electric,153
2012,June,Donegal,New Irish Registrations,Non electric,116
2012,July,Donegal,New Irish Registrations,Non electric,98
2012,August,Donegal,New Irish Registrations,Non electric,73
2012,September,Donegal,New Irish Registrations,Non electric,48
2012,October,Donegal,New Irish Registrations,Non electric,35
2012,November,Donegal,New Irish Registrations,Non electric,19
2012,December,Donegal,New Irish Registrations,Non electric,6
2012,January,Donegal,New Imports,Non electric,12
2012,February,Donegal,New Imports,Non electric,10
2012,March,Donegal,New Imports,Non electric,10
2012,April,Donegal,New Imports,Non electric,5
2012,May,Donegal,New Imports,Non electric,6
2012,June,Donegal,New Imports,Non electric,2
2012,July,Donegal,New Imports,Non electric,1
2012,January,Donegal,Used Imports,Non electric,309
2012,February,Donegal,Used Imports,Non electric,319
2012,March,Donegal,Used Imports,Non electric,337
2012,April,Donegal,Used Imports,Non electric,295
2012,May,Donegal,Used Imports,Non electric,323
2012,June,Donegal,Used Imports,Non electric,269
2012,July,Donegal,Used Imports,Non electric,265
2012,August,Donegal,Used Imports,Non electric,270
2012,September,Donegal,Used Imports,Non electric,266
2012,October,Donegal,Used Imports,Non electric,271
2012,November,Donegal,Used Imports,Non electric,284
2012,December,Donegal,Used Imports,Non electric,245
2012,January,Donegal,New Irish Registrations,Hybrid,1
2012,February,Donegal,New Irish Registrations,Hybrid,2
2012,March,Donegal,New Irish Registrations,Hybrid,3
2012,June,Donegal,New Irish Registrations,Hybrid,1
2012,September,Donegal,New Irish Registrations,Hybrid,1
2012,December,Donegal,New Irish Registrations,Hybrid,1
2012,May,Donegal,Used Imports,Hybrid,1
2012,June,Donegal,Used Imports,Hybrid,1
2012,July,Donegal,Used Imports,Hybrid,2
2012,November,Donegal,Used Imports,Hybrid,1
2012,January,Monaghan,New Irish Registrations,Non electric,228
2012,February,Monaghan,New Irish Registrations,Non electric,108
2012,March,Monaghan,New Irish Registrations,Non electric,89
2012,April,Monaghan,New Irish Registrations,Non electric,70
2012,May,Monaghan,New Irish Registrations,Non electric,103
2012,June,Monaghan,New Irish Registrations,Non electric,51
2012,July,Monaghan,New Irish Registrations,Non electric,31
2012,August,Monaghan,New Irish Registrations,Non electric,19
2012,September,Monaghan,New Irish Registrations,Non electric,20
2012,October,Monaghan,New Irish Registrations,Non electric,13
2012,November,Monaghan,New Irish Registrations,Non electric,3
2012,December,Monaghan,New Irish Registrations,Non electric,2
2012,January,Monaghan,New Imports,Non electric,6
2012,February,Monaghan,New Imports,Non electric,3
2012,March,Monaghan,New Imports,Non electric,2
2012,April,Monaghan,New Imports,Non electric,3
2012,May,Monaghan,New Imports,Non electric,1
2012,January,Monaghan,Used Imports,Non electric,114
2012,February,Monaghan,Used Imports,Non electric,124
2012,March,Monaghan,Used Imports,Non electric,120
2012,April,Monaghan,Used Imports,Non electric,116
2012,May,Monaghan,Used Imports,Non electric,95
2012,June,Monaghan,Used Imports,Non electric,75
2012,July,Monaghan,Used Imports,Non electric,105
2012,August,Monaghan,Used Imports,Non electric,88
2012,September,Monaghan,Used Imports,Non electric,97
2012,October,Monaghan,Used Imports,Non electric,107
2012,November,Monaghan,Used Imports,Non electric,126
2012,December,Monaghan,Used Imports,Non electric,107
2012,January,Monaghan,New Irish Registrations,Hybrid,1
2012,April,Monaghan,New Irish Registrations,Hybrid,2
2012,July,Monaghan,New Irish Registrations,Hybrid,1
2012,August,Monaghan,New Irish Registrations,Hybrid,1
2012,July,Monaghan,Used Imports,Hybrid,1
2011,January,Galway,New Irish Registrations,Non electric,914
2011,February,Galway,New Irish Registrations,Non electric,571
2011,March,Galway,New Irish Registrations,Non electric,653
2011,April,Galway,New Irish Registrations,Non electric,357
2011,May,Galway,New Irish Registrations,Non electric,376
2011,June,Galway,New Irish Registrations,Non electric,465
2011,July,Galway,New Irish Registrations,Non electric,165
2011,August,Galway,New Irish Registrations,Non electric,132
2011,September,Galway,New Irish Registrations,Non electric,84
2011,October,Galway,New Irish Registrations,Non electric,40
2011,November,Galway,New Irish Registrations,Non electric,14
2011,December,Galway,New Irish Registrations,Non electric,13
2011,January,Galway,New Imports,Non electric,5
2011,February,Galway,New Imports,Non electric,13
2011,March,Galway,New Imports,Non electric,8
2011,April,Galway,New Imports,Non electric,8
2011,May,Galway,New Imports,Non electric,9
2011,June,Galway,New Imports,Non electric,9
2011,July,Galway,New Imports,Non electric,11
2011,August,Galway,New Imports,Non electric,9
2011,September,Galway,New Imports,Non electric,5
2011,October,Galway,New Imports,Non electric,2
2011,November,Galway,New Imports,Non electric,1
2011,December,Galway,New Imports,Non electric,1
2011,January,Galway,Used Imports,Non electric,215
2011,February,Galway,Used Imports,Non electric,260
2011,March,Galway,Used Imports,Non electric,281
2011,April,Galway,Used Imports,Non electric,281
2011,May,Galway,Used Imports,Non electric,296
2011,June,Galway,Used Imports,Non electric,253
2011,July,Galway,Used Imports,Non electric,253
2011,August,Galway,Used Imports,Non electric,245
2011,September,Galway,Used Imports,Non electric,269
2011,October,Galway,Used Imports,Non electric,221
2011,November,Galway,Used Imports,Non electric,244
2011,December,Galway,Used Imports,Non electric,149
2011,April,Galway,New Irish Registrations,Electric,1
2011,June,Galway,New Irish Registrations,Electric,1
2011,July,Galway,New Irish Registrations,Electric,2
2011,October,Galway,Used Imports,Electric,1
2011,January,Galway,New Irish Registrations,Hybrid,5
2011,February,Galway,New Irish Registrations,Hybrid,4
2011,March,Galway,New Irish Registrations,Hybrid,6
2011,April,Galway,New Irish Registrations,Hybrid,5
2011,May,Galway,New Irish Registrations,Hybrid,2
2011,June,Galway,New Irish Registrations,Hybrid,6
2011,July,Galway,New Irish Registrations,Hybrid,3
2011,August,Galway,New Irish Registrations,Hybrid,2
2011,September,Galway,New Irish Registrations,Hybrid,1
2011,October,Galway,New Irish Registrations,Hybrid,2
2011,January,Galway,Used Imports,Hybrid,1
2011,February,Galway,Used Imports,Hybrid,1
2011,March,Galway,Used Imports,Hybrid,1
2011,June,Galway,Used Imports,Hybrid,2
2011,July,Galway,Used Imports,Hybrid,1
2011,September,Galway,Used Imports,Hybrid,1
2011,December,Galway,Used Imports,Hybrid,1
2011,January,Leitrim,New Irish Registrations,Non electric,113
2011,February,Leitrim,New Irish Registrations,Non electric,72
2011,March,Leitrim,New Irish Registrations,Non electric,70
2011,April,Leitrim,New Irish Registrations,Non electric,43
2011,May,Leitrim,New Irish Registrations,Non electric,50
2011,June,Leitrim,New Irish Registrations,Non electric,63
2011,July,Leitrim,New Irish Registrations,Non electric,17
2011,August,Leitrim,New Irish Registrations,Non electric,8
2011,September,Leitrim,New Irish Registrations,Non electric,12
2011,October,Leitrim,New Irish Registrations,Non electric,2
2011,November,Leitrim,New Irish Registrations,Non electric,1
2011,December,Leitrim,New Irish Registrations,Non electric,1
2011,January,Leitrim,New Imports,Non electric,1
2011,February,Leitrim,New Imports,Non electric,3
2011,March,Leitrim,New Imports,Non electric,1
2011,April,Leitrim,New Imports,Non electric,3
2011,May,Leitrim,New Imports,Non electric,1
2011,July,Leitrim,New Imports,Non electric,1
2011,August,Leitrim,New Imports,Non electric,3
2011,October,Leitrim,New Imports,Non electric,1
2011,January,Leitrim,Used Imports,Non electric,38
2011,February,Leitrim,Used Imports,Non electric,39
2011,March,Leitrim,Used Imports,Non electric,54
2011,April,Leitrim,Used Imports,Non electric,32
2011,May,Leitrim,Used Imports,Non electric,49
2011,June,Leitrim,Used Imports,Non electric,53
2011,July,Leitrim,Used Imports,Non electric,41
2011,August,Leitrim,Used Imports,Non electric,51
2011,September,Leitrim,Used Imports,Non electric,40
2011,October,Leitrim,Used Imports,Non electric,47
2011,November,Leitrim,Used Imports,Non electric,43
2011,December,Leitrim,Used Imports,Non electric,26
2011,February,Leitrim,New Irish Registrations,Hybrid,1
2011,March,Leitrim,Used Imports,Hybrid,1
2011,January,Mayo,New Irish Registrations,Non electric,410
2011,February,Mayo,New Irish Registrations,Non electric,252
2011,March,Mayo,New Irish Registrations,Non electric,294
2011,April,Mayo,New Irish Registrations,Non electric,149
2011,May,Mayo,New Irish Registrations,Non electric,202
2011,June,Mayo,New Irish Registrations,Non electric,212
2011,July,Mayo,New Irish Registrations,Non electric,64
2011,August,Mayo,New Irish Registrations,Non electric,44
2011,September,Mayo,New Irish Registrations,Non electric,52
2011,October,Mayo,New Irish Registrations,Non electric,21
2011,November,Mayo,New Irish Registrations,Non electric,3
2011,December,Mayo,New Irish Registrations,Non electric,6
2011,January,Mayo,New Imports,Non electric,3
2011,February,Mayo,New Imports,Non electric,8
2011,March,Mayo,New Imports,Non electric,2
2011,April,Mayo,New Imports,Non electric,5
2011,May,Mayo,New Imports,Non electric,3
2011,June,Mayo,New Imports,Non electric,1
2011,August,Mayo,New Imports,Non electric,1
2011,September,Mayo,New Imports,Non electric,1
2011,October,Mayo,New Imports,Non electric,1
2011,January,Mayo,Used Imports,Non electric,133
2011,February,Mayo,Used Imports,Non electric,131
2011,March,Mayo,Used Imports,Non electric,173
2011,April,Mayo,Used Imports,Non electric,180
2011,May,Mayo,Used Imports,Non electric,162
2011,June,Mayo,Used Imports,Non electric,147
2011,July,Mayo,Used Imports,Non electric,150
2011,August,Mayo,Used Imports,Non electric,153
2011,September,Mayo,Used Imports,Non electric,149
2011,October,Mayo,Used Imports,Non electric,134
2011,November,Mayo,Used Imports,Non electric,152
2011,December,Mayo,Used Imports,Non electric,102
2011,May,Mayo,New Irish Registrations,Electric,1
2011,February,Mayo,New Irish Registrations,Hybrid,1
2011,March,Mayo,New Irish Registrations,Hybrid,1
2011,April,Mayo,New Irish Registrations,Hybrid,2
2011,September,Mayo,New Irish Registrations,Hybrid,1
2011,March,Mayo,Used Imports,Hybrid,1
2011,June,Mayo,Used Imports,Hybrid,1
2011,January,Roscommon,New Irish Registrations,Non electric,231
2011,February,Roscommon,New Irish Registrations,Non electric,143
2011,March,Roscommon,New Irish Registrations,Non electric,160
2011,April,Roscommon,New Irish Registrations,Non electric,72
2011,May,Roscommon,New Irish Registrations,Non electric,84
2011,June,Roscommon,New Irish Registrations,Non electric,114
2011,July,Roscommon,New Irish Registrations,Non electric,38
2011,August,Roscommon,New Irish Registrations,Non electric,25
2011,September,Roscommon,New Irish Registrations,Non electric,24
2011,October,Roscommon,New Irish Registrations,Non electric,8
2011,November,Roscommon,New Irish Registrations,Non electric,4
2011,December,Roscommon,New Irish Registrations,Non electric,3
2011,January,Roscommon,New Imports,Non electric,1
2011,February,Roscommon,New Imports,Non electric,4
2011,March,Roscommon,New Imports,Non electric,4
2011,April,Roscommon,New Imports,Non electric,2
2011,May,Roscommon,New Imports,Non electric,1
2011,June,Roscommon,New Imports,Non electric,2
2011,July,Roscommon,New Imports,Non electric,4
2011,August,Roscommon,New Imports,Non electric,2
2011,January,Roscommon,Used Imports,Non electric,70
2011,February,Roscommon,Used Imports,Non electric,68
2011,March,Roscommon,Used Imports,Non electric,57
2011,April,Roscommon,Used Imports,Non electric,70
2011,May,Roscommon,Used Imports,Non electric,72
2011,June,Roscommon,Used Imports,Non electric,75
2011,July,Roscommon,Used Imports,Non electric,51
2011,August,Roscommon,Used Imports,Non electric,70
2011,September,Roscommon,Used Imports,Non electric,60
2011,October,Roscommon,Used Imports,Non electric,51
2011,November,Roscommon,Used Imports,Non electric,55
2011,December,Roscommon,Used Imports,Non electric,39
